class,comment_sentence,labels,types
Audio,# create a sound,[1 0 0 0 0],de
Audio,Imports numpy as np,[1 0 0 0 0],de
Audio,Frame rate 44100,[1 0 0 0 0],de
Audio,"t np^linspace 0,5, frame rate 5",[1 0 0 0 0],de
Audio,"Audio data, rate frame rate",[1 0 0 0 0],de
Audio,Data link np^sin 2 np^pi 220 t,[1 0 0 0 0],de
Audio,"Audio dataleft, dataright,rate framerate",[1 0 0 0 0],de
Audio,Audio file name path to sound^ogg,[1 0 0 0 0],de
Audio,Audio data b raw wav data.,[1 0 0 0 0],de
capture_output,Context manager for recording stdout err,[0 0 0 0 1],de
CellMagicRole,Cross-reference role displayed with a prefix %%,[0 0 0 0 1],de
DisplayHook,the custom Ipython display hook to replace sys^displayhook.,[0 0 0 0 1],de
DisplayHook,"This class does a lot of things, but the basic idea is that it can be called a",[0 0 0 1 0],de
DisplayHook,which is called at any time User code returns a value.,[0 0 0 1 0],de
DummyMod,a dummy module used for the ipython interactive module when:,[0 0 0 0 1],de
DummyMod,A namespace must be assigned to the s dict module.,[0 0 0 0 1],de
GeoJSON,Geojson expects json to be able to,[0 0 0 0 1],de
HelpEnd,Transformer for help Syntax obj?,[0 0 0 0 1],de
HelpEnd,And obj?,[0 0 0 0 1],de
HistoryAccessor,Access the history database without adding it.,[0 0 0 0 1],de
HistoryAccessor,This is intended for use by independent history tools.,[1 0 0 0 0],de
HistoryAccessor,Use of ipythone shells,[1 0 0 0 0],de
HistoryAccessor,"historymanager, downstairs, which is a subclass of it.",[1 0 0 0 0],de
InteractiveShellApp,as part of the configuration of a shell environment.,[0 0 0 0 1],de
InteractiveShellApp,the following methods should be invoked by the meth initialisation method:,[0 0 0 1 0],de
InteractiveShellApp,Meth init path,[0 0 0 1 0],de
InteractiveShellApp,Meth init Shell is implemented by the subclass,[0 0 0 1 0],de
InteractiveShellApp,Meth init gui pylab,[0 0 0 1 0],de
InteractiveShellApp,Meth init extended,[0 0 0 1 0],de
InteractiveShellApp,Meth init Code,[0 0 0 1 0],de
LazyEvaluate,This is used for formatting strings with values that need to be updated,[0 0 1 0 0],de
LazyEvaluate,"at this time, such as the current time or the working directory.",[0 0 1 0 0],de
Magics,Shell functions that can be reached as a % function name.,[0 0 1 0 0],de
Magics,"This can make some functions easier to type, e.g. %cd .",[0 0 1 0 0],de
Magics,vs. %cd .,[0 0 1 0 0],de
Magics,must:,[1 0 0 0 0],de
Magics,use the method decorators @line magic and @cell magic to decorate,[1 0 0 0 0],de
Magics,individual methods as magic functions and,[1 0 0 0 0],de
Magics,use the class decorator @magics class to ensure that the magic,[1 0 0 0 0],de
Magics,Methods are properly registered at instance level.,[1 0 0 0 0],de
Magics,Initialization.,[1 0 0 0 0],de
MyFrame,That's my frame.,[0 0 0 0 1],de
MyFrame,"it only shows a few controls on a wxpanel,",[0 0 0 0 1],de
MyFrame,and has a simple menu.,[0 0 0 0 1],de
Obj,Namespace to store any information.,[0 0 0 0 1],de
RichPromptDisplayHook,Subclass of the base display hook with colored command prompt,[0 0 0 0 1],de
Struct,Access attribute styles.,[0 0 0 1 0],de
Struct,"Protection of class members such as keys, elements when using attributes",[0 0 0 1 0],de
Struct,Style access.,[0 0 0 1 0],de
Struct,the ability to limit the assignment to only existing keys.,[0 0 0 1 0],de
Struct,Intelligent merging.,[0 0 0 1 0],de
Struct,Overburdened operators.,[0 0 0 1 0],de
TBTools,Basic tools used by all Traceback printer classes.,[0 0 0 0 1],de
TermColors,Color-Escape sequences.,[0 0 0 0 1],de
TermColors,Colors in terminals.,[0 0 0 0 1],de
TermColors,"string, suitable for defining dummy color schemes in terminals that receive",[0 0 0 0 1],de
TermColors,confused by color escapes.,[0 0 0 0 1],de
UserMagics,Placeholder for custom magic to add to runtime.,[0 0 0 0 1],de
UserMagics,"all magics are eventually merged into a single namespace at runtime, but we",[0 0 1 1 0],de
UserMagics,their own class.,[0 0 1 1 0],de
YouTubeVideo,Class for embedding a YouTube video into an Ipython session based on its video ID.,[0 0 0 0 1],de
YouTubeVideo,"e.g. embed the video of https www^youtube.com watch?v foo, would you",[1 0 0 0 0],de
YouTubeVideo,do,[1 0 0 0 0],de
YouTubeVideo,vid youtubevideo foo,[1 0 0 0 0],de
YouTubeVideo,display vid,[1 0 0 0 0],de
YouTubeVideo,to start 30 seconds,[1 0 0 0 0],de
YouTubeVideo,"vid youtubevideo abc , start 30",[1 0 0 0 0],de
YouTubeVideo,display vid,[1 0 0 0 0],de
YouTubeVideo,"Calculate seconds from time, how to use hours, minutes, seconds",[1 0 0 0 0],de
YouTubeVideo,Class Date Time^Time delta,[1 0 0 0 0],de
YouTubeVideo,"Start int timedelta hours 1, minutes 46, seconds 40 ^Total seconds",[1 0 0 0 0],de
YouTubeVideo,other parameters can be provided as documented under,[1 1 0 0 0],de
YouTubeVideo,https developers^google.com youtube player parameters#parameters,[0 1 0 0 0],de
YouTubeVideo,"when converting the notebook with nbconvert, a jpeg display of the video",[1 0 0 0 0],de
YouTubeVideo,is inserted in the document.,[1 0 0 0 0],de
_MockPOP3,Base mock that pretends to be a poplib pop3 connection.,[0 0 0 0 1],de
_MockPOP3,"pm pop3mailbox localhost , user bath , conn cls mockpop3",[1 0 0 0 0],de
_MockPOP3,traceback Last call,[1 0 0 0 0],de
_MockPOP3,Access Error,[1 0 0 0 0],de
_MockPOP3,"pm pop3mailbox localhost , user a , password b ,",[1 0 0 0 0],de
_MockPOP3,cn cls mockpop3,[1 0 0 0 0],de
_MockPOP3,pm^stat,[1 0 0 0 0],de
_MockPOP3,"2, 123456",[1 0 0 0 0],de
_MockPOP3,pm^iterkeys,[1 0 0 0 0],de
_MockPOP3,"bad , good",[1 0 0 0 0],de
_MockPOP3,"true, wrong",[1 0 0 0 0],de
_MockPOP3,msg compartment for msg in pm,[1 0 0 0 0],de
_MockPOP3,"msg 1, msg 2",[1 0 0 0 0],de
_MockPOP3,"47, 51",[1 0 0 0 0],de
_MockPOP3,pm^get bytes evil,[1 0 0 0 0],de
_MockPOP3,from,[1 0 0 0 0],de
_MockPOP3,pm invalid key,[1 0 0 0 0],de
_MockPOP3,traceback Last call,[1 0 0 0 0],de
AutocryptSearch,Search for the auto-encryption database.,[0 0 0 0 1],de
ConfigDict,"a mind-tested, self-documenting dictionary of program settings.",[0 0 0 0 1],de
ConfigDict,"the object must be initialized with a dictionary, which in",[0 0 0 1 0],de
ConfigDict,"a structured way, which variables exist, which legal values they have,",[0 0 0 1 0],de
ConfigDict,a default value,[0 1 0 1 0],de
ConfigDict,This,[0 0 0 1 0],de
ConfigDict,Rules instead of the default value.,[0 0 0 1 0],de
ConfigDict,Values of the specified type.,[0 0 1 1 0],de
ConfigDict,", int, 99 ,",[1 0 0 0 0],de
ConfigDict,"Water liters , int, 0 ,",[1 0 0 0 0],de
ConfigDict,"x x x , str, , ,",[1 0 0 0 0],de
ConfigDict,"sorted pot^keys , sorted pot^values",[1 0 0 0 0],de
ConfigDict,Pot Pot Pot Pot Liquids Vodka 123,[1 0 0 0 0],de
ConfigDict,123,[1 0 0 0 0],de
ConfigDict,123,[1 0 0 0 0],de
ConfigDict,123,[1 0 0 0 0],de
ConfigDict,", Vodka",[1 0 0 0 0],de
ConfigDict,Pot colours,[1 0 0 0 0],de
ConfigDict,123,[1 0 0 0 0],de
ConfigDict,traceback Last call,[1 0 0 0 0],de
ConfigDict,traceback Last call,[1 0 0 0 0],de
ConfigDict,traceback Last call,[1 0 0 0 0],de
ConfigDict,traceback Last call,[1 0 0 0 0],de
ConfigDict,valueerror invalid value for config potatoes moo,[1 0 0 0 0],de
ConfigDict,traceback Last call,[1 0 0 0 0],de
ConfigDict,Potatoes,[1 0 0 0 0],de
ConfigDict,How many potatoes?,[1 0 0 0 0],de
ConfigDict,", type int , 0",[1 0 0 0 0],de
ConfigDict,"isinstance pot fluids , configdict",[1 0 0 0 0],de
ConfigDict,TRUTH,[1 0 0 0 0],de
ConfigureMailboxes,Add one or more mailboxes.,[0 0 0 0 1],de
ConnectToGuiOMatic,Connection to a waiting gui o matic gui,[0 0 0 0 1],de
ContactSet,defined contact lines that ensure that the contact exists,[0 0 0 0 1],de
EncryptedIntDict,This also adds a function of the working keys.,[0 0 0 1 0],de
Event,This is a single event in the event log.,[0 0 0 0 1],de
Forward,Creating one or more forwarding drafts,[0 0 0 0 1],de
Group_,View Groups,[0 0 0 0 1],de
HashCash,try to collide a hash with the smtorp algorithm,[0 0 0 0 1],de
ListTags,List tags,[0 0 0 0 1],de
MailpileJinjaLoader,a jinja2 template loader that uses the mailpile configuration,[0 0 0 0 1],de
MailpileJinjaLoader,and plugin system to find template files.,[0 0 0 0 1],de
MailpileMailbox,a Maildir class for windows with !,[0 0 0 0 1],de
MailpileMailbox,instead of in filenames,[0 0 0 0 1],de
MailpileVFS,"This is a router object that implements the vfs interface, but,",[0 0 0 0 1],de
MailpileVFS,Delegating calls for individual implementations.,[0 0 0 0 1],de
MoveFilter,Move a car tagging rule,[0 0 0 0 1],de
OldPostingList,a posting list is a map of search terms to message IDs.,[0 0 0 0 1],de
StorageBackedLongs,the combined storagebackeddata with pack unpacklonglist to pack,[0 0 0 0 1],de
StorageBackedLongs,Memory sbl x01 x00 x00 x00 x00 x00 x00 x00,[1 0 0 0 0],de
StorageBackedLongs,"sbl storagebackedlongs storage, sbl",[1 0 0 0 0],de
StorageBackedLongs,1 in sbl,[1 0 0 0 0],de
StorageBackedLongs,TRUTH,[1 0 0 0 0],de
StorageBackedLongs,Sbl^add 2,[1 0 0 0 0],de
StorageBackedLongs,sbl^save,[1 0 0 0 0],de
StorageBackedLongs,"unpacklonglist storage sbl 1, 2",[1 0 0 0 0],de
StorageBackedLongs,TRUTH,[1 0 0 0 0],de
VCardStore,# vcards are added to the collection with add vcard.,[1 0 0 0 0],de
VCardStore,this will,[1 0 0 0 0],de
VCardStore,"# Create a file for the card on the hard drive, with a random name.",[1 0 0 0 0],de
VCardStore,"vcs^add vcards mailpilevcard vcardline fn dude ,",[1 0 0 0 0],de
VCardStore,"Vcardline e-mail d@evil^com ,",[1 0 0 0 0],de
VCardStore,mailpilevcard vcardline fn guy,[1 0 0 0 0],de
VCardStore,vcards can be requested directly by e-mail.,[1 0 0 0 0],de
VCardStore,vcs^get vcard d@evil^com ^fn,[1 0 0 0 0],de
VCardStore,U Age,[1 0 0 0 0],de
VCardStore,vcs^get vcard nosuch@email^address is not a,[1 0 0 0 0],de
VCardStore,TRUTH,[1 0 0 0 0],de
VCardStore,or they can be found with the help of search queries.,[1 0 0 0 0],de
VCardStore,Find VCs Vcards guy 0 ^fn,[1 0 0 0 0],de
VCardStore,Cards can be removed with del vcards,[1 0 0 0 0],de
VCardStore,TRUTH,[1 0 0 0 0],de
VCardStore,vcs^del vcards vcs^find vcards guy,[1 0 0 0 0],de
VCardStore,VCs find Vcard's guy,[1 0 0 0 0],de
AbstractEngine,Object that serves as a base class for all engines.,[0 0 0 0 1],de
AccessorCallableDocumenter,This documenter has us removed.,[0 0 0 0 1],de
Base,common tests for all variations of the interval index construction.,[0 0 0 0 1],de
Base,Input data,[0 0 1 0 0],de
BaseInterfaceTests,Interface,[0 0 0 0 1],de
BooleanArray,Array of boolean true false data with missing values.,[0 0 0 0 1],de
BooleanArray,a boolean array with the true mask shows missing.,[0 0 0 1 0],de
BooleanArray,under .,[0 0 0 1 0],de
BooleanArray,shows missing .,[0 1 0 0 0],de
BooleanArray,"Length 3, dtype boolean",[1 0 0 0 0],de
BusinessHour,"Dateoffset subclass, which may represent n business hours.",[0 0 0 0 1],de
BusinessMixin,mixin to the business types to provide related functions.,[0 0 0 0 1],de
CategoricalDtype,"Category sequence, optional",[0 1 0 1 0],de
CategoricalDtype,"ordered bool or none, standard false",[0 1 0 0 0],de
CategoricalDtype,Categories,[0 0 0 1 0],de
CategoricalDtype,Ordered,[0 0 0 1 0],de
CategoricalDtype,Notes,[0 0 1 0 0],de
CategoricalDtype,independent of the values.,[0 0 1 0 0],de
CategoricalDtype,1 b,[1 0 0 0 0],de
CategoricalDtype,"Categories 2, object b a",[1 0 0 1 0],de
CategoricalIndex,Index based on an underlying class categorically .,[0 0 0 0 1],de
CategoricalIndex,"also,",[0 0 0 1 0],de
CategoricalIndex,"Supplements, divisions, .",[0 0 0 1 0],de
CategoricalIndex,are not possible.,[0 0 0 1 0],de
CategoricalIndex,Data array like 1 dimension,[0 1 0 0 0],de
CategoricalIndex,the values of the categorical.,[0 1 0 0 0],de
CategoricalIndex,"if categories are specified, values do not appear in",[0 1 0 1 0],de
CategoricalIndex,The categories are replaced by nan.,[0 1 0 1 0],de
CategoricalIndex,"Categories Index like, optional",[0 1 0 1 0],de
CategoricalIndex,the categories for categorization.,[0 1 0 1 0],de
CategoricalIndex,"ordered bool, optional",[0 1 0 1 0],de
CategoricalIndex,categorically.,[0 1 0 0 0],de
CategoricalIndex,if not given here or in dtype which results in,[0 1 0 0 0],de
CategoricalIndex,categorically is not arranged.,[0 1 0 1 0],de
CategoricalIndex,"dtype categorized type or category , optional",[0 1 0 0 0],de
CategoricalIndex,Categories or ordered .,[0 1 0 1 0],de
CategoricalIndex,Added version 021.0,[0 1 0 0 0],de
CategoricalIndex,make a copy of the input ndarray.,[0 1 0 0 0],de
CategoricalIndex,"Name object, optional",[0 1 0 0 0],de
CategoricalIndex,Name to be stored in the index.,[0 1 0 0 0],de
CategoricalIndex,Code codes,[0 0 0 1 0],de
CategoricalIndex,Categories,[0 0 0 1 0],de
CategoricalIndex,Ordered,[0 0 0 1 0],de
CategoricalIndex,Remove unused categories,[0 0 0 1 0],de
CategoricalIndex,Set Categories,[0 0 0 1 0],de
CategoricalIndex,as ordered,[0 0 0 1 0],de
CategoricalIndex,as unordered,[0 0 0 1 0],de
CategoricalIndex,Map,[0 0 0 1 0],de
CategoricalIndex,if the categories are not validated.,[0 0 0 1 0],de
CategoricalIndex,"if an explicitly arranged true is specified, but no categories and the",[1 0 0 1 0],de
CategoricalIndex,Notes,[0 0 1 0 0],de
CategoricalIndex,see user manual,[0 0 1 0 0],de
CategoricalIndex,http pandas^pydata.org pandas docs stable user guide advanced^html#categoricalindex,[0 0 1 0 0],de
CategoricalIndex,categoricalindex can also be instituted from a categorical,[1 0 0 0 0],de
CategoricalIndex,"c pd^categorical a , b , c , a , b , c",[1 0 0 0 0],de
CategoricalIndex,pd^categoricalindex c,[1 0 0 0 0],de
CategoricalIndex,Ordered categorical index can have a min and max value.,[1 0 0 1 0],de
CategoricalIndex,"ci pd^categoricalindex a , b , c , a , b , c , order true ,",[0 0 0 1 0],de
CategoricalIndex,c,[1 0 0 0 0],de
CythonCommand,custom distutils command subclassed by cython^distutils.build ext,[0 0 0 0 1],de
CythonCommand,to compile pyx c and stop there.,[0 0 0 0 1],de
DataIndexableCol,represent a column that can be indexed,[0 0 0 0 1],de
ExcelFile,Class for parsing tabular Excel sheets in dataframe objects.,[0 0 0 0 1],de
ExcelFile,used xlrd.,[0 0 1 0 0],de
ExcelFile,see read Excel for further documentation,[0 0 1 0 0],de
ExcelFile,"a file like object, xlrd workbook or openpypl workbook.",[0 1 0 0 0],de
ExcelFile,"Motor str, standard none",[0 1 0 0 0],de
ExcelFile,"acceptable values are not, xlrd , openpyxl or odf .",[0 1 0 0 0],de
Holiday,Class that defines a holiday with starting dates and rules,[0 0 0 0 1],de
IntegerArray,Array of integers optionally missing values.,[0 0 0 0 1],de
IntegerArray,"Integerarray is currently experimental, and its api or internal",[1 0 0 1 0],de
IntegerArray,we represent an integer array with 2 Numpy arrays,[1 0 1 0 0],de
IntegerArray,a 1 d integer dtype array.,[0 1 0 0 0],de
IntegerArray,a 1 d boolean dtype array that displays missing values.,[0 1 0 0 0],de
IntegerArray,whether the values should be copied and masked.,[0 1 0 0 0],de
IntegerArray,Create an integer array with func pandas^array .,[0 0 0 1 0],de
IntegerArray,"int array pd^array 1, none, 3, dtype pd^int32dtype",[1 0 0 1 0],de
IntegerArray,int-Array,[1 0 0 0 0],de
IntegerArray,"1, nan, 3",[1 0 0 0 0],de
